id,price,room_type,minimum_nights,,,,,,,,,
592746507531296000,545,Entire home/apt,3,,,,,,,,,
582432819463110000,211,Entire home/apt,31,,,,,,,,,
582622816369540000,229,Entire home/apt,30,,,,,,,,,
592790085344304000,200,Entire home/apt,30,,,,,,,,,
582623450788471000,314,Entire home/apt,2,,,,,,,,,
592962808637650000,54,Private room,30,,,,,,,,,
582624056629461000,254,Entire home/apt,30,,,,,,,,,
593037906218247000,130,Entire home/apt,2,,,,,,,,,
582636274150686000,161,Entire home/apt,3,,,,,,,,,
582721930133321000,383,Entire home/apt,2,,,,,,,,,
593214767219183000,115,Entire home/apt,4,,,,,,,,,
582780025524879000,509,Entire home/apt,1,,,,,,,,,
593546593762862000,85,Private room,30,,,,,,,,,
582807807572631000,160,Entire home/apt,30,,,,,,,,,
582860193423688000,99,Entire home/apt,1,,,,,,,,,
583202905818460000,140,Entire home/apt,31,,,,,,,,,
593559795837685000,44,Shared room,1,,,,,,,,,
583205430750642000,145,Entire home/apt,31,,,,,,,,,
583210953612494000,140,Entire home/apt,31,,,,,,,,,
583211414247810000,215,Entire home/apt,31,,,,,,,,,
593620520281942000,261,Entire home/apt,30,,,,,,,,,
594177189656131000,156,Entire home/apt,2,,,,,,,,,
583271744199577000,156,Entire home/apt,2,,,,,,,,,
583441217458030000,74,Private room,1,,,,,,,,,
594301734799789000,204,Entire home/apt,1,,,,,,,,,
583538889484128000,150,Entire home/apt,7,,,,,,,,,
583928171564321000,215,Entire home/apt,31,,,,,,,,,
594308790259842000,194,Entire home/apt,1,,,,,,,,,
594473895138527000,218,Entire home/apt,2,,,,,,,,,
583928697106269000,151,Entire home/apt,31,,,,,,,,,
594587924827266000,158,Entire home/apt,31,,,,,,,,,
594588293232778000,158,Entire home/apt,31,,,,,,,,,
594729163504782000,176,Entire home/apt,31,,,,,,,,,
594866010398837000,214,Entire home/apt,1,,,,,,,,,
584046465089406000,299,Entire home/apt,2,,,,,,,,,
594885723900572000,269,Entire home/apt,1,,,,,,,,,
584053687513929000,112,Entire home/apt,1,,,,,,,,,
594890323452677000,259,Entire home/apt,1,,,,,,,,,
594893250456080000,700,Entire home/apt,1,,,,,,,,,
594896459738671000,239,Entire home/apt,1,,,,,,,,,
594898940591322000,175,Entire home/apt,1,,,,,,,,,
594909314495054000,76,Entire home/apt,1,,,,,,,,,
584102208572966000,102,Private room,1,,,,,,,,,
594945616807267000,150,Entire home/apt,2,,,,,,,,,
584319161436644000,120,Entire home/apt,30,,,,,,,,,
595047972803689000,142,Entire home/apt,3,,,,,,,,,
595085983809390000,158,Entire home/apt,30,,,,,,,,,
584753349455468000,129,Entire home/apt,5,,,,,,,,,
595091803423079000,224,Entire home/apt,30,,,,,,,,,
595125705381330000,228,Entire home/apt,1,,,,,,,,,
595622497696417000,204,Entire home/apt,2,,,,,,,,,
595764422848942000,142,Entire home/apt,2,,,,,,,,,
584772760903395000,441,Entire home/apt,2,,,,,,,,,
595863567720240000,234,Entire home/apt,1,,,,,,,,,
595876546781887000,111,Entire home/apt,1,,,,,,,,,
585104218051560000,280,Entire home/apt,2,,,,,,,,,
585551589894907000,263,Entire home/apt,3,,,,,,,,,
585617944152701000,468,Entire home/apt,2,,,,,,,,,
586183443355370000,175,Entire home/apt,2,,,,,,,,,
595972109894819000,442,Entire home/apt,2,,,,,,,,,
596291635765924000,215,Entire home/apt,7,,,,,,,,,
597252623710078000,95,Entire home/apt,2,,,,,,,,,
586270163842363000,162,Entire home/apt,30,,,,,,,,,
586379548058943000,133,Entire home/apt,1,,,,,,,,,
597498178418498000,171,Entire home/apt,31,,,,,,,,,
586765510517374000,246,Entire home/apt,1,,,,,,,,,
586985186249575000,175,Entire home/apt,1,,,,,,,,,
586989944693119000,201,Entire home/apt,1,,,,,,,,,
597930403746977000,440,Entire home/apt,2,,,,,,,,,
587159603999714000,285,Entire home/apt,3,,,,,,,,,
587845918668028000,440,Entire home/apt,3,,,,,,,,,
598164118618513000,47,Private room,2,,,,,,,,,
598474251054229000,240,Entire home/apt,1,,,,,,,,,
587858153505713000,231,Entire home/apt,3,,,,,,,,,
587891913235225000,276,Entire home/apt,2,,,,,,,,,
587959924909074000,187,Entire home/apt,2,,,,,,,,,
587992371931471000,295,Entire home/apt,30,,,,,,,,,
588087586029657000,234,Entire home/apt,31,,,,,,,,,
598709616361749000,92,Entire home/apt,30,,,,,,,,,
588226983891685000,214,Entire home/apt,31,,,,,,,,,
598743566130021000,95,Private room,1,,,,,,,,,
588297452815097000,160,Entire home/apt,31,,,,,,,,,
588473863704430000,116,Entire home/apt,30,,,,,,,,,
588936667143339000,140,Entire home/apt,31,,,,,,,,,
588938693522996000,140,Entire home/apt,31,,,,,,,,,
599123308275005000,199,Entire home/apt,31,,,,,,,,,
599123842916706000,163,Entire home/apt,31,,,,,,,,,
599124255986992000,324,Entire home/apt,31,,,,,,,,,
599205596133828000,109,Private room,30,,,,,,,,,
588974395191357000,222,Entire home/apt,1,,,,,,,,,
599340823188779000,130,Entire home/apt,1,,,,,,,,,
589073893243043000,100,Entire home/apt,1,,,,,,,,,
589166332071066000,313,Entire home/apt,2,,,,,,,,,
599380263060949000,395,Entire home/apt,1,,,,,,,,,
599588697583982000,182,Entire home/apt,1,,,,,,,,,
589183706879128000,275,Entire home/apt,3,,,,,,,,,
589216435244884000,363,Entire home/apt,1,,,,,,,,,
589220237598751000,62,Private room,1,,,,,,,,,
600206714341584000,144,Entire home/apt,2,,,,,,,,,
600504909591395000,131,Entire home/apt,31,,,,,,,,,
600505315678646000,177,Entire home/apt,31,,,,,,,,,
600506911834087000,197,Entire home/apt,31,,,,,,,,,
600507370750934000,113,Entire home/apt,31,,,,,,,,,
600516633214082000,132,Entire home/apt,1,,,,,,,,,
589695222413224000,177,Entire home/apt,2,,,,,,,,,
589930629091484000,192,Entire home/apt,30,,,,,,,,,
600623869472971000,572,Entire home/apt,2,,,,,,,,,
589951756691923000,428,Entire home/apt,2,,,,,,,,,
590485155367108000,182,Entire home/apt,2,,,,,,,,,
600764212592476000,161,Entire home/apt,1,,,,,,,,,
604686700650709000,155,Entire home/apt,2,,,,,,,,,
604720184064367000,141,Entire home/apt,31,,,,,,,,,
601331243064835000,175,Entire home/apt,1,,,,,,,,,
604976119019694000,200,Entire home/apt,1,,,,,,,,,
605069601512033000,528,Entire home/apt,2,,,,,,,,,
605141600093709000,317,Entire home/apt,1,,,,,,,,,
601431413510482000,302,Entire home/apt,4,,,,,,,,,
601487591216874000,227,Private room,1,,,,,,,,,
605182592256609000,145,Private room,1,,,,,,,,,
605444961238649000,175,Entire home/apt,31,,,,,,,,,
605608031104084000,117,Entire home/apt,31,,,,,,,,,
605610550265754000,125,Entire home/apt,31,,,,,,,,,
601531866005852000,79,Private room,1,,,,,,,,,
601599827736118000,66,Entire home/apt,1,,,,,,,,,
605611000590608000,129,Entire home/apt,31,,,,,,,,,
605611391910452000,107,Entire home/apt,31,,,,,,,,,
605621108280542000,115,Entire home/apt,31,,,,,,,,,
605621639997033000,193,Entire home/apt,31,,,,,,,,,
605674690400183000,238,Entire home/apt,33,,,,,,,,,
602188542500658000,149,Entire home/apt,3,,,,,,,,,
602957433699305000,195,Entire home/apt,4,,,,,,,,,
603547270102258000,300,Entire home/apt,2,,,,,,,,,
605881420395022000,124,Entire home/apt,3,,,,,,,,,
603628104978194000,205,Entire home/apt,30,,,,,,,,,
603634791333335000,225,Entire home/apt,30,,,,,,,,,
606099950893859000,168,Entire home/apt,2,,,,,,,,,
606486138153879000,110,Entire home/apt,2,,,,,,,,,
603881823085653000,198,Entire home/apt,2,,,,,,,,,
606490999941733000,63,Entire home/apt,1,,,,,,,,,
606495206624386000,70,Private room,30,,,,,,,,,
607324619910013000,94,Private room,1,,,,,,,,,
604032200878060000,182,Entire home/apt,2,,,,,,,,,
604492463876712000,94,Private room,2,,,,,,,,,
604559733458458000,637,Entire home/apt,4,,,,,,,,,
615954707099569000,265,Entire home/apt,4,,,,,,,,,
607434975377106000,250,Entire home/apt,2,,,,,,,,,
616023372234900000,600,Entire home/apt,30,,,,,,,,,
607893511371788000,199,Entire home/apt,3,,,,,,,,,
616679626937272000,569,Entire home/apt,6,,,,,,,,,
607997290340138000,400,Entire home/apt,3,,,,,,,,,
608112560937358000,82,Entire home/apt,1,,,,,,,,,
617269076348507000,160,Entire home/apt,30,,,,,,,,,
617346174590666000,252,Entire home/apt,3,,,,,,,,,
618031151274526000,147,Entire home/apt,30,,,,,,,,,
608179043207541000,65,Private room,30,,,,,,,,,
618063320449928000,420,Entire home/apt,30,,,,,,,,,
608831101132228000,71,Private room,1,,,,,,,,,
609174480193841000,222,Entire home/apt,31,,,,,,,,,
618115576450708000,118,Private room,2,,,,,,,,,
618116760221192000,197,Entire home/apt,2,,,,,,,,,
618134168251547000,566,Entire home/apt,4,,,,,,,,,
609358013633909000,100,Entire home/apt,5,,,,,,,,,
609481259207134000,127,Entire home/apt,30,,,,,,,,,
618381546556987000,327,Entire home/apt,2,,,,,,,,,
618909699252765000,180,Entire home/apt,30,,,,,,,,,
619046782417316000,130,Entire home/apt,2,,,,,,,,,
619072803332032000,366,Entire home/apt,1,,,,,,,,,
619535924238040000,218,Entire home/apt,3,,,,,,,,,
609550385412590000,167,Entire home/apt,1,,,,,,,,,
609702237286233000,200,Entire home/apt,30,,,,,,,,,
619971180240741000,174,Entire home/apt,31,,,,,,,,,
610100121429407000,250,Entire home/apt,6,,,,,,,,,
620162321058574000,108,Entire home/apt,2,,,,,,,,,
610376187578739000,205,Entire home/apt,1,,,,,,,,,
620260659162173000,235,Entire home/apt,2,,,,,,,,,
610454396492170000,337,Entire home/apt,1,,,,,,,,,
620266620447137000,120,Entire home/apt,30,,,,,,,,,
610461001240930000,278,Entire home/apt,1,,,,,,,,,
610528102461708000,377,Entire home/apt,1,,,,,,,,,
610784187237395000,292,Entire home/apt,30,,,,,,,,,
620434260680216000,200,Entire home/apt,1,,,,,,,,,
610867354186156000,244,Entire home/apt,4,,,,,,,,,
620454649077567000,78,Private room,1,,,,,,,,,
611003862992228000,168,Entire home/apt,30,,,,,,,,,
620897318573479000,280,Entire home/apt,30,,,,,,,,,
611160524168430000,310,Entire home/apt,1,,,,,,,,,
620913160565746000,290,Entire home/apt,30,,,,,,,,,
611567768061228000,162,Entire home/apt,1,,,,,,,,,
620934802327137000,320,Entire home/apt,30,,,,,,,,,
620943771942306000,336,Entire home/apt,30,,,,,,,,,
620951780283944000,440,Entire home/apt,30,,,,,,,,,
620957594558550000,460,Entire home/apt,30,,,,,,,,,
620964436072371000,240,Entire home/apt,30,,,,,,,,,
620970781299589000,320,Entire home/apt,30,,,,,,,,,
621106161204102000,257,Entire home/apt,7,,,,,,,,,
611597886005780000,95,Entire home/apt,2,,,,,,,,,
621262774055358000,60,Private room,30,,,,,,,,,
621407994200450000,250,Entire home/apt,2,,,,,,,,,
621889997009067000,324,Entire home/apt,1,,,,,,,,,
611738633620438000,123,Entire home/apt,2,,,,,,,,,
612560444585439000,149,Entire home/apt,30,,,,,,,,,
622052273367959000,280,Entire home/apt,5,,,,,,,,,
612569863697664000,325,Entire home/apt,2,,,,,,,,,
612598845086521000,450,Entire home/apt,30,,,,,,,,,
622335981910231000,250,Entire home/apt,3,,,,,,,,,
613037011291470000,186,Entire home/apt,300,,,,,,,,,
622352971298197000,101,Entire home/apt,30,,,,,,,,,
613142365286255000,145,Entire home/apt,3,,,,,,,,,
622474927257247000,279,Entire home/apt,30,,,,,,,,,
622500326560338000,194,Entire home/apt,1,,,,,,,,,
613728741973486000,439,Entire home/apt,1,,,,,,,,,
622650943103958000,220,Entire home/apt,3,,,,,,,,,
622694987109852000,250,Entire home/apt,2,,,,,,,,,
622738368892019000,340,Entire home/apt,3,,,,,,,,,
622760985425630000,137,Private room,2,,,,,,,,,
622773716346453000,247,Entire home/apt,2,,,,,,,,,
613754544351629000,250,Entire home/apt,2,,,,,,,,,
622870281750833000,162,Entire home/apt,31,,,,,,,,,
613850196807400000,128,Entire home/apt,1,,,,,,,,,
623214371464045000,105,Entire home/apt,1,,,,,,,,,
614065203613942000,291,Entire home/apt,4,,,,,,,,,
614374925322815000,133,Entire home/apt,1,,,,,,,,,
623288939524614000,80,Private room,1,,,,,,,,,
614451284386684000,238,Entire home/apt,30,,,,,,,,,
623316052374099000,160,Entire home/apt,1,,,,,,,,,
614474877886034000,300,Entire home/apt,1,,,,,,,,,
614517448630813000,399,Entire home/apt,30,,,,,,,,,
614565278991003000,94,Private room,1,,,,,,,,,
623338909584514000,186,Entire home/apt,1,,,,,,,,,
614579874732571000,825,Entire home/apt,30,,,,,,,,,
614650750324311000,145,Entire home/apt,30,,,,,,,,,
623346167830093000,304,Entire home/apt,2,,,,,,,,,
623388967868186000,310,Entire home/apt,3,,,,,,,,,
614788102543298000,67,Entire home/apt,4,,,,,,,,,
614817031200045000,668,Entire home/apt,1,,,,,,,,,
615070880666948000,247,Entire home/apt,31,,,,,,,,,
615071280246939000,248,Entire home/apt,31,,,,,,,,,
615071642936834000,180,Entire home/apt,31,,,,,,,,,
615072017204165000,241,Entire home/apt,31,,,,,,,,,
615073920509522000,250,Entire home/apt,31,,,,,,,,,
615074361788505000,157,Entire home/apt,31,,,,,,,,,
615074769937780000,296,Entire home/apt,31,,,,,,,,,
615075043700580000,179,Entire home/apt,31,,,,,,,,,
615092240611858000,233,Entire home/apt,2,,,,,,,,,
623460399213117000,529,Entire home/apt,2,,,,,,,,,
623625250565400000,174,Entire home/apt,31,,,,,,,,,
623625492448067000,160,Entire home/apt,31,,,,,,,,,
623805411743065000,176,Entire home/apt,5,,,,,,,,,
615107098404694000,55,Private room,1,,,,,,,,,
615217016091004000,82,Private room,1,,,,,,,,,
615456982020164000,62,Entire home/apt,4,,,,,,,,,
615629560459628000,137,Entire home/apt,31,,,,,,,,,
615630037632061000,178,Entire home/apt,31,,,,,,,,,
615762956272653000,200,Entire home/apt,31,,,,,,,,,
623971366762966000,110,Entire home/apt,1,,,,,,,,,
623991062188402000,404,Entire home/apt,3,,,,,,,,,
624200746362429000,546,Entire home/apt,2,,,,,,,,,
624309889754626000,292,Entire home/apt,2,,,,,,,,,
615885534101113000,98,Entire home/apt,30,,,,,,,,,
615902402905701000,219,Entire home/apt,3,,,,,,,,,
624320343054956000,136,Entire home/apt,31,,,,,,,,,
624322355172632000,151,Entire home/apt,31,,,,,,,,,
624324854676833000,160,Entire home/apt,31,,,,,,,,,
624468079197700000,349,Entire home/apt,1,,,,,,,,,
624551728392322000,101,Entire home/apt,30,,,,,,,,,
628157477993494000,250,Entire home/apt,3,,,,,,,,,
624899156628106000,150,Entire home/apt,3,,,,,,,,,
624911046698502000,177,Entire home/apt,1,,,,,,,,,
625067250656066000,201,Entire home/apt,31,,,,,,,,,
625067706854588000,157,Entire home/apt,31,,,,,,,,,
625313159210118000,159,Entire home/apt,30,,,,,,,,,
628305824823809000,102,Entire home/apt,1,,,,,,,,,
625489556074025000,77,Private room,1,,,,,,,,,
628556156529184000,172,Entire home/apt,30,,,,,,,,,
625930302722099000,139,Private room,1,,,,,,,,,
628612105919135000,203,Entire home/apt,31,,,,,,,,,
628997938706721000,457,Entire home/apt,1,,,,,,,,,
626077262635824000,103,Private room,1,,,,,,,,,
629013896871264000,114,Entire home/apt,1,,,,,,,,,
626174432518475000,138,Entire home/apt,1,,,,,,,,,
629127818942916000,123,Entire home/apt,1,,,,,,,,,
629162029797684000,74,Private room,1,,,,,,,,,
629162948028486000,200,Entire home/apt,1,,,,,,,,,
626225712711634000,82,Private room,1,,,,,,,,,
626713866384760000,140,Entire home/apt,1,,,,,,,,,
629392746504292000,218,Entire home/apt,31,,,,,,,,,
626727957355317000,106,Private room,1,,,,,,,,,
626838958842274000,150,Entire home/apt,2,,,,,,,,,
629593120794899000,284,Entire home/apt,2,,,,,,,,,
629601296605673000,320,Entire home/apt,2,,,,,,,,,
627170287606786000,109,Entire home/apt,1,,,,,,,,,
629693520515918000,250,Entire home/apt,2,,,,,,,,,
627708012920829000,250,Entire home/apt,3,,,,,,,,,
630013179658680000,80,Entire home/apt,2,,,,,,,,,
630050061027229000,150,Entire home/apt,30,,,,,,,,,
630114497950341000,245,Entire home/apt,31,,,,,,,,,
630114930582738000,198,Entire home/apt,31,,,,,,,,,
630363771264331000,471,Entire home/apt,4,,,,,,,,,
638545284154628000,164,Entire home/apt,2,,,,,,,,,
638581143007102000,62,Private room,30,,,,,,,,,
638593284576319000,179,Entire home/apt,1,,,,,,,,,
630384332765049000,232,Entire home/apt,2,,,,,,,,,
638824900900219000,208,Entire home/apt,31,,,,,,,,,
638825289958156000,161,Entire home/apt,31,,,,,,,,,
638825552624308000,147,Entire home/apt,31,,,,,,,,,
639093992036123000,358,Entire home/apt,2,,,,,,,,,
630384772860066000,231,Entire home/apt,2,,,,,,,,,
639181981244344000,237,Entire home/apt,2,,,,,,,,,
639214953467321000,108,Entire home/apt,1,,,,,,,,,
639330587924757000,77,Entire home/apt,1,,,,,,,,,
630569228398141000,157,Entire home/apt,30,,,,,,,,,
630580166778421000,396,Entire home/apt,3,,,,,,,,,
630665085243399000,80,Entire home/apt,4,,,,,,,,,
639415144815369000,174,Entire home/apt,30,,,,,,,,,
639442501698165000,143,Entire home/apt,29,,,,,,,,,
630927761882728000,55,Private room,2,,,,,,,,,
639540112726254000,151,Entire home/apt,31,,,,,,,,,
639540450783908000,164,Entire home/apt,31,,,,,,,,,
640050606928348000,561,Entire home/apt,2,,,,,,,,,
640214512126139000,197,Entire home/apt,3,,,,,,,,,
631055407670758000,62,Private room,70,,,,,,,,,
640390226660892000,154,Entire home/apt,31,,,,,,,,,
640466397617002000,282,Entire home/apt,33,,,,,,,,,
640575041395198000,112,Entire home/apt,30,,,,,,,,,
631084845243034000,229,Entire home/apt,1,,,,,,,,,
631132701682046000,271,Entire home/apt,1,,,,,,,,,
631407071397278000,324,Entire home/apt,1,,,,,,,,,
640598089757184000,420,Entire home/apt,1,,,,,,,,,
640779949060127000,231,Entire home/apt,30,,,,,,,,,
631800394632474000,181,Entire home/apt,30,,,,,,,,,
632037603758882000,260,Entire home/apt,3,,,,,,,,,
640896371460471000,209,Entire home/apt,30,,,,,,,,,
632515615772412000,100,Private room,7,,,,,,,,,
640934883042534000,336,Entire home/apt,30,,,,,,,,,
632584251486174000,277,Entire home/apt,2,,,,,,,,,
640937537669576000,244,Entire home/apt,30,,,,,,,,,
640950963843885000,149,Entire home/apt,30,,,,,,,,,
640991810493465000,266,Entire home/apt,30,,,,,,,,,
632603796316715000,232,Entire home/apt,30,,,,,,,,,
641064669703594000,141,Entire home/apt,31,,,,,,,,,
641064963330747000,159,Entire home/apt,31,,,,,,,,,
641066705445458000,157,Entire home/apt,31,,,,,,,,,
641066983099374000,198,Entire home/apt,31,,,,,,,,,
641067339712022000,184,Entire home/apt,31,,,,,,,,,
641069701023141000,156,Entire home/apt,31,,,,,,,,,
641087309200260000,142,Entire home/apt,31,,,,,,,,,
632851837497234000,172,Entire home/apt,30,,,,,,,,,
632899857453199000,158,Entire home/apt,30,,,,,,,,,
633412128141691000,150,Entire home/apt,30,,,,,,,,,
633413783619645000,137,Entire home/apt,2,,,,,,,,,
633424057127866000,116,Entire home/apt,1,,,,,,,,,
641233674665863000,468,Entire home/apt,2,,,,,,,,,
641288819512351000,225,Entire home/apt,7,,,,,,,,,
633433978092008000,84,Entire home/apt,1,,,,,,,,,
641313116345521000,53,Private room,1,,,,,,,,,
633541573450053000,280,Entire home/apt,2,,,,,,,,,
633541824240071000,182,Entire home/apt,1,,,,,,,,,
641328512384247000,228,Entire home/apt,30,,,,,,,,,
641555932239847000,321,Entire home/apt,3,,,,,,,,,
633903239670647000,300,Entire home/apt,3,,,,,,,,,
633955647990736000,52,Private room,2,,,,,,,,,
634034955807868000,300,Entire home/apt,2,,,,,,,,,
641563796437840000,386,Entire home/apt,2,,,,,,,,,
641923360839798000,78,Private room,30,,,,,,,,,
634081191718083000,219,Entire home/apt,30,,,,,,,,,
634142246827501000,225,Private room,2,,,,,,,,,
642589622592676000,165,Entire home/apt,1,,,,,,,,,
634143638520943000,494,Entire home/apt,3,,,,,,,,,
634143677656568000,195,Private room,2,,,,,,,,,
642714461806102000,394,Entire home/apt,1,,,,,,,,,
642855421716287000,35,Shared room,1,,,,,,,,,
642855711904619000,27,Shared room,1,,,,,,,,,
643057393621395000,331,Entire home/apt,3,,,,,,,,,
634247821432492000,200,Entire home/apt,2,,,,,,,,,
634269603111460000,264,Entire home/apt,2,,,,,,,,,
634352803187875000,432,Entire home/apt,2,,,,,,,,,
643077326594772000,251,Entire home/apt,1,,,,,,,,,
634746349750342000,350,Entire home/apt,30,,,,,,,,,
634886965109947000,223,Entire home/apt,1,,,,,,,,,
634916680852255000,235,Entire home/apt,2,,,,,,,,,
643218863738225000,151,Entire home/apt,31,,,,,,,,,
643274251775423000,344,Entire home/apt,31,,,,,,,,,
643274635213168000,251,Entire home/apt,31,,,,,,,,,
643275056207043000,354,Entire home/apt,31,,,,,,,,,
643383310241392000,93,Private room,1,,,,,,,,,
643437953225601000,195,Entire home/apt,1,,,,,,,,,
635102609786866000,206,Entire home/apt,30,,,,,,,,,
643472502342732000,280,Entire home/apt,30,,,,,,,,,
635402247734963000,135,Entire home/apt,30,,,,,,,,,
635486132391331000,300,Entire home/apt,1,,,,,,,,,
635488578172839000,150,Entire home/apt,30,,,,,,,,,
635753353205331000,104,Entire home/apt,30,,,,,,,,,
636127839577006000,420,Entire home/apt,1,,,,,,,,,
643484352079151000,90,Entire home/apt,45,,,,,,,,,
643485825646809000,850,Entire home/apt,1,,,,,,,,,
643485858466590000,364,Entire home/apt,1,,,,,,,,,
643569858288703000,195,Entire home/apt,1,,,,,,,,,
643579799535781000,72,Entire home/apt,2,,,,,,,,,
643795086584526000,500,Entire home/apt,2,,,,,,,,,
643817892575655000,373,Entire home/apt,2,,,,,,,,,
